State,District,Date,Year,Month,Avg_rainfall,Agency_name
Karnataka,Kalaburagi,2025-03-29,2025,03,0.0005560163,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-04-11,2025,04,0.0039949568,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-04-15,2025,04,3.37456e-05,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-04-18,2025,04,1.9336462879,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-04-24,2025,04,0.6055746,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-04-30,2025,04,0.3783347688,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-05-02,2025,05,8.01828e-05,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-05-03,2025,05,0.1535982016,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-05-18,2025,05,13.6561039969,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-05-19,2025,05,26.0135403322,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-05-21,2025,05,5.7512354024,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-05-22,2025,05,15.2754461907,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-05-26,2025,05,4.9985494726,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-05-27,2025,05,23.222738122,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-06-12,2025,06,6.4521762616,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-06-22,2025,06,0.1646725066,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-06-24,2025,06,0.0881100039,NRSC VIC MODEL
Karnataka,Kalaburagi,2025-06-29,2025,06,0.0134766394,NRSC VIC MODEL
Karnataka,Kodagu,2025-01-08,2025,01,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-01-13,2025,01,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-01-14,2025,01,0.0083794318,NRSC VIC MODEL
Karnataka,Kodagu,2025-01-16,2025,01,0.0174241801,NRSC VIC MODEL
Karnataka,Kodagu,2025-01-26,2025,01,0.000328016,NRSC VIC MODEL
Karnataka,Kodagu,2025-02-03,2025,02,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-02-04,2025,02,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-02-05,2025,02,0.0005552621,NRSC VIC MODEL
Karnataka,Kodagu,2025-02-17,2025,02,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-02-21,2025,02,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-01,2025,03,0.3242039173,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-03,2025,03,0.0168397215,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-08,2025,03,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-11,2025,03,0.0004056498,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-13,2025,03,0.2781953698,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-15,2025,03,0.009091713,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-16,2025,03,1.3744e-06,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-17,2025,03,4.2108669353,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-25,2025,03,0.7584685011,NRSC VIC MODEL
Karnataka,Kodagu,2025-03-28,2025,03,0.1141418106,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-01,2025,04,0.0,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-08,2025,04,0.0004056498,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-09,2025,04,5.2378820373,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-11,2025,04,10.3561776293,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-14,2025,04,3.5372854684,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-17,2025,04,6.24912e-05,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-19,2025,04,0.0306866537,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-22,2025,04,6.57588e-05,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-25,2025,04,0.146977951,NRSC VIC MODEL
Karnataka,Kodagu,2025-04-27,2025,04,2.2983645692,NRSC VIC MODEL
Karnataka,Kodagu,2025-05-05,2025,05,3.7028955851,NRSC VIC MODEL
Karnataka,Kodagu,2025-05-17,2025,05,5.9396508436,NRSC VIC MODEL
Karnataka,Kodagu,2025-05-28,2025,05,37.9179497114,NRSC VIC MODEL
Karnataka,Kodagu,2025-06-01,2025,06,0.6071123063,NRSC VIC MODEL
Karnataka,Kodagu,2025-06-04,2025,06,7.6890084599,NRSC VIC MODEL
Karnataka,Kodagu,2025-06-11,2025,06,0.832611795,NRSC VIC MODEL
Karnataka,Kodagu,2025-06-13,2025,06,9.7381490526,NRSC VIC MODEL
Karnataka,Kodagu,2025-06-14,2025,06,9.9001418774,NRSC VIC MODEL
Karnataka,Kodagu,2025-06-17,2025,06,58.7001047245,NRSC VIC MODEL
Karnataka,Kodagu,2025-06-22,2025,06,5.0637455093,NRSC VIC MODEL
Karnataka,Kolar,2025-01-05,2025,01,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-01-06,2025,01,0.0060729792,NRSC VIC MODEL
Karnataka,Kolar,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-01-11,2025,01,0.0203477613,NRSC VIC MODEL
Karnataka,Kolar,2025-01-14,2025,01,3.2299001709,NRSC VIC MODEL
Karnataka,Kolar,2025-01-17,2025,01,0.0017056026,NRSC VIC MODEL
Karnataka,Kolar,2025-01-27,2025,01,0.0063717486,NRSC VIC MODEL
Karnataka,Kolar,2025-01-28,2025,01,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-01-29,2025,01,0.0003094377,NRSC VIC MODEL
Karnataka,Kolar,2025-02-03,2025,02,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-02-21,2025,02,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-02-23,2025,02,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-03-02,2025,03,-0.0024118431,NRSC VIC MODEL
Karnataka,Kolar,2025-03-05,2025,03,0.000780198,NRSC VIC MODEL
Karnataka,Kolar,2025-03-17,2025,03,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-03-20,2025,03,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-03-21,2025,03,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-03-22,2025,03,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-03-23,2025,03,7.1231702401,NRSC VIC MODEL
Karnataka,Kolar,2025-03-25,2025,03,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-03-27,2025,03,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-03-29,2025,03,0.0,NRSC VIC MODEL
Karnataka,Kolar,2025-04-06,2025,04,0.0873056718,NRSC VIC MODEL
Karnataka,Kolar,2025-04-07,2025,04,0.0048778453,NRSC VIC MODEL
Karnataka,Kolar,2025-04-09,2025,04,0.0519768109,NRSC VIC MODEL
Karnataka,Kolar,2025-04-14,2025,04,0.220190112,NRSC VIC MODEL
Karnataka,Kolar,2025-04-17,2025,04,1.5388309998,NRSC VIC MODEL
Karnataka,Kolar,2025-04-21,2025,04,0.2935547286,NRSC VIC MODEL
Karnataka,Kolar,2025-04-26,2025,04,0.0001314804,NRSC VIC MODEL
Karnataka,Kolar,2025-04-30,2025,04,0.0003980215,NRSC VIC MODEL
Karnataka,Kolar,2025-05-02,2025,05,0.8481896906,NRSC VIC MODEL
Karnataka,Kolar,2025-05-05,2025,05,0.2007233213,NRSC VIC MODEL
Karnataka,Kolar,2025-05-10,2025,05,28.3768559632,NRSC VIC MODEL
Karnataka,Kolar,2025-05-23,2025,05,0.4190719158,NRSC VIC MODEL
Karnataka,Kolar,2025-05-30,2025,05,3.4853480336,NRSC VIC MODEL
Karnataka,Kolar,2025-06-07,2025,06,0.0620765918,NRSC VIC MODEL
Karnataka,Kolar,2025-06-09,2025,06,9.2938688846,NRSC VIC MODEL
Karnataka,Kolar,2025-06-10,2025,06,1.6087656455,NRSC VIC MODEL
Karnataka,Kolar,2025-06-11,2025,06,2.3234484122,NRSC VIC MODEL
Karnataka,Kolar,2025-06-12,2025,06,0.1048399201,NRSC VIC MODEL
Karnataka,Kolar,2025-06-13,2025,06,3.2492458586,NRSC VIC MODEL
Karnataka,Kolar,2025-06-16,2025,06,0.0160117178,NRSC VIC MODEL
Karnataka,Kolar,2025-06-21,2025,06,1.2243390576,NRSC VIC MODEL
Karnataka,Kolar,2025-06-22,2025,06,0.2497604375,NRSC VIC MODEL
Karnataka,Koppal,2025-01-05,2025,01,0.0009684121,NRSC VIC MODEL
Karnataka,Koppal,2025-01-01,2025,01,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-01-07,2025,01,0.0003352195,NRSC VIC MODEL
Karnataka,Koppal,2025-01-13,2025,01,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-01-14,2025,01,0.0007598299,NRSC VIC MODEL
Karnataka,Koppal,2025-01-21,2025,01,0.1147661494,NRSC VIC MODEL
Karnataka,Koppal,2025-01-22,2025,01,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-01-23,2025,01,0.2412970455,NRSC VIC MODEL
Karnataka,Koppal,2025-01-26,2025,01,0.0076767266,NRSC VIC MODEL
Karnataka,Koppal,2025-01-28,2025,01,0.00813995,NRSC VIC MODEL
Karnataka,Koppal,2025-01-29,2025,01,0.0004276544,NRSC VIC MODEL
Karnataka,Koppal,2025-01-30,2025,01,0.0035071332,NRSC VIC MODEL
Karnataka,Koppal,2025-02-05,2025,02,0.3314326897,NRSC VIC MODEL
Karnataka,Koppal,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-02-19,2025,02,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-02-21,2025,02,0.0092010576,NRSC VIC MODEL
Karnataka,Koppal,2025-03-02,2025,03,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-03-03,2025,03,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-03-07,2025,03,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-03-08,2025,03,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-03-10,2025,03,0.0812345425,NRSC VIC MODEL
Karnataka,Koppal,2025-03-15,2025,03,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-03-23,2025,03,0.0,NRSC VIC MODEL
Karnataka,Koppal,2025-03-25,2025,03,0.0083358956,NRSC VIC MODEL
Karnataka,Koppal,2025-03-30,2025,03,0.0021692444,NRSC VIC MODEL
Karnataka,Koppal,2025-03-31,2025,03,0.3217465144,NRSC VIC MODEL
Karnataka,Koppal,2025-04-09,2025,04,0.0376946725,NRSC VIC MODEL
Karnataka,Koppal,2025-04-12,2025,04,0.0087229131,NRSC VIC MODEL
Karnataka,Koppal,2025-04-23,2025,04,0.0365014708,NRSC VIC MODEL
Karnataka,Koppal,2025-04-26,2025,04,8.9020293142,NRSC VIC MODEL
Karnataka,Koppal,2025-05-08,2025,05,0.0160167426,NRSC VIC MODEL
Karnataka,Koppal,2025-05-16,2025,05,2.3525608211,NRSC VIC MODEL
Karnataka,Koppal,2025-05-24,2025,05,0.502398223,NRSC VIC MODEL
Karnataka,Koppal,2025-06-03,2025,06,0.3844530421,NRSC VIC MODEL
Karnataka,Koppal,2025-06-16,2025,06,1.0836173411,NRSC VIC MODEL
Karnataka,Koppal,2025-06-18,2025,06,0.0659927188,NRSC VIC MODEL
Karnataka,Koppal,2025-06-20,2025,06,0.5254433953,NRSC VIC MODEL
Karnataka,Koppal,2025-06-21,2025,06,1.3469194467,NRSC VIC MODEL
Karnataka,Koppal,2025-06-30,2025,06,0.4912860084,NRSC VIC MODEL
Karnataka,Mandya,2025-01-04,2025,01,0.0151276567,NRSC VIC MODEL
Karnataka,Mandya,2025-01-19,2025,01,0.0064320375,NRSC VIC MODEL
Karnataka,Mandya,2025-01-21,2025,01,0.0045629656,NRSC VIC MODEL
Karnataka,Mandya,2025-01-22,2025,01,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-01-30,2025,01,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-02-02,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-02-18,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-02-21,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-02-23,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-02-28,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-03-01,2025,03,0.0685175216,NRSC VIC MODEL
Karnataka,Mandya,2025-03-05,2025,03,0.0128978776,NRSC VIC MODEL
Karnataka,Mandya,2025-03-09,2025,03,0.0,NRSC VIC MODEL
Karnataka,Mandya,2025-03-13,2025,03,0.0028484074,NRSC VIC MODEL
Karnataka,Mandya,2025-03-19,2025,03,0.0025523399,NRSC VIC MODEL
Karnataka,Mandya,2025-03-25,2025,03,1.0496059796,NRSC VIC MODEL
Karnataka,Mandya,2025-03-26,2025,03,0.4189221164,NRSC VIC MODEL
Karnataka,Mandya,2025-03-31,2025,03,0.0110180766,NRSC VIC MODEL
Karnataka,Mandya,2025-04-02,2025,04,0.8515373735,NRSC VIC MODEL
Karnataka,Mandya,2025-04-07,2025,04,0.1307023255,NRSC VIC MODEL
Karnataka,Mandya,2025-04-24,2025,04,0.0560155716,NRSC VIC MODEL
Karnataka,Mandya,2025-04-27,2025,04,0.1038505053,NRSC VIC MODEL
Karnataka,Mandya,2025-04-29,2025,04,0.409133224,NRSC VIC MODEL
Karnataka,Mandya,2025-05-05,2025,05,0.0904234895,NRSC VIC MODEL
Karnataka,Mandya,2025-05-10,2025,05,0.0003629668,NRSC VIC MODEL
Karnataka,Mandya,2025-05-26,2025,05,24.52332297,NRSC VIC MODEL
Karnataka,Mandya,2025-05-28,2025,05,10.9478295675,NRSC VIC MODEL
Karnataka,Mandya,2025-05-29,2025,05,16.7306788415,NRSC VIC MODEL
Karnataka,Mandya,2025-06-08,2025,06,2.362e-07,NRSC VIC MODEL
Karnataka,Mandya,2025-06-09,2025,06,6.0630871561,NRSC VIC MODEL
Karnataka,Mandya,2025-06-24,2025,06,3.7419083306,NRSC VIC MODEL
Karnataka,Mandya,2025-06-25,2025,06,8.9908135813,NRSC VIC MODEL
Karnataka,Mandya,2025-06-26,2025,06,12.1605222589,NRSC VIC MODEL
Karnataka,Mandya,2025-06-30,2025,06,1.590801698,NRSC VIC MODEL
Karnataka,Mysuru,2025-01-03,2025,01,0.0062138285,NRSC VIC MODEL
Karnataka,Mysuru,2025-01-04,2025,01,0.1936734148,NRSC VIC MODEL
Karnataka,Mysuru,2025-01-07,2025,01,0.0061109468,NRSC VIC MODEL
Karnataka,Mysuru,2025-01-08,2025,01,0.0,NRSC VIC MODEL
Karnataka,Mysuru,2025-01-09,2025,01,0.0,NRSC VIC MODEL
Karnataka,Mysuru,2025-01-10,2025,01,0.0,NRSC VIC MODEL
Karnataka,Mysuru,2025-01-13,2025,01,0.0,NRSC VIC MODEL
Karnataka,Mysuru,2025-01-19,2025,01,0.0008683885,NRSC VIC MODEL
Karnataka,Mysuru,2025-01-26,2025,01,0.0057415773,NRSC VIC MODEL
Karnataka,Mysuru,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mysuru,2025-02-10,2025,02,0.0050929645,NRSC VIC MODEL
Karnataka,Mysuru,2025-02-13,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mysuru,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Karnataka,Mysuru,2025-03-07,2025,03,0.0,NRSC VIC MODEL
Karnataka,Mysuru,2025-03-08,2025,03,0.0,NRSC VIC MODEL
Karnataka,Mysuru,2025-03-10,2025,03,0.0031282723,NRSC VIC MODEL
Karnataka,Mysuru,2025-03-12,2025,03,0.0012747251,NRSC VIC MODEL
Kerala,Ernakulam,2025-01-30,2025,01,0.0010014859,NRSC VIC MODEL
Kerala,Ernakulam,2025-01-31,2025,01,0.0604344125,NRSC VIC MODEL
Kerala,Ernakulam,2025-02-21,2025,02,0.0,NRSC VIC MODEL
Kerala,Ernakulam,2025-02-22,2025,02,0.0004259065,NRSC VIC MODEL
Kerala,Ernakulam,2025-02-24,2025,02,0.0,NRSC VIC MODEL
Kerala,Ernakulam,2025-02-26,2025,02,0.0,NRSC VIC MODEL
Kerala,Ernakulam,2025-02-27,2025,02,0.0,NRSC VIC MODEL
Kerala,Ernakulam,2025-03-02,2025,03,1.9619653943,NRSC VIC MODEL
Kerala,Ernakulam,2025-03-03,2025,03,0.5247959805,NRSC VIC MODEL
Kerala,Ernakulam,2025-03-07,2025,03,0.0023842107,NRSC VIC MODEL
Kerala,Ernakulam,2025-03-10,2025,03,0.0009619102,NRSC VIC MODEL
Kerala,Ernakulam,2025-03-14,2025,03,0.0554763909,NRSC VIC MODEL
Kerala,Ernakulam,2025-03-20,2025,03,7.7012205894,NRSC VIC MODEL
Kerala,Ernakulam,2025-03-30,2025,03,0.0005559541,NRSC VIC MODEL
Kerala,Ernakulam,2025-03-31,2025,03,0.0004573374,NRSC VIC MODEL
Kerala,Ernakulam,2025-04-05,2025,04,9.8743693159,NRSC VIC MODEL
Kerala,Ernakulam,2025-04-13,2025,04,4.4672443102,NRSC VIC MODEL
Kerala,Ernakulam,2025-04-15,2025,04,11.4453149985,NRSC VIC MODEL
Kerala,Ernakulam,2025-04-25,2025,04,11.6500813914,NRSC VIC MODEL
Kerala,Ernakulam,2025-05-01,2025,05,0.5883239678,NRSC VIC MODEL
Kerala,Ernakulam,2025-05-09,2025,05,2.7789710829,NRSC VIC MODEL
Kerala,Ernakulam,2025-05-16,2025,05,6.2565048761,NRSC VIC MODEL
Kerala,Ernakulam,2025-05-21,2025,05,4.6094801837,NRSC VIC MODEL
Kerala,Ernakulam,2025-05-22,2025,05,2.3407573009,NRSC VIC MODEL
Kerala,Ernakulam,2025-06-12,2025,06,27.2688099011,NRSC VIC MODEL
Kerala,Idukki,2025-01-03,2025,01,0.04779989,NRSC VIC MODEL
Kerala,Idukki,2025-01-11,2025,01,2.2052164661,NRSC VIC MODEL
Kerala,Idukki,2025-01-19,2025,01,1.532134108,NRSC VIC MODEL
Kerala,Idukki,2025-01-20,2025,01,3.5181305247,NRSC VIC MODEL
Kerala,Idukki,2025-01-23,2025,01,0.3051765836,NRSC VIC MODEL
Kerala,Idukki,2025-01-26,2025,01,0.0,NRSC VIC MODEL
Kerala,Idukki,2025-02-05,2025,02,0.0,NRSC VIC MODEL
Kerala,Idukki,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Kerala,Idukki,2025-02-09,2025,02,0.0,NRSC VIC MODEL
Kerala,Idukki,2025-02-13,2025,02,0.0034686687,NRSC VIC MODEL
Kerala,Idukki,2025-03-03,2025,03,2.0171909227,NRSC VIC MODEL
Kerala,Idukki,2025-03-04,2025,03,0.3665861583,NRSC VIC MODEL
Kerala,Idukki,2025-03-09,2025,03,0.0213034233,NRSC VIC MODEL
Kerala,Idukki,2025-03-21,2025,03,0.0290279565,NRSC VIC MODEL
Kerala,Idukki,2025-03-24,2025,03,1.7444727981,NRSC VIC MODEL
Kerala,Idukki,2025-03-27,2025,03,5.3919568014,NRSC VIC MODEL
Kerala,Idukki,2025-04-02,2025,04,2.8085611472,NRSC VIC MODEL
Kerala,Idukki,2025-04-13,2025,04,5.893313343,NRSC VIC MODEL
Kerala,Idukki,2025-04-14,2025,04,0.1358351818,NRSC VIC MODEL
Kerala,Idukki,2025-04-15,2025,04,4.9367849218,NRSC VIC MODEL
Kerala,Idukki,2025-05-02,2025,05,0.7807781207,NRSC VIC MODEL
Kerala,Idukki,2025-05-04,2025,05,4.5969549161,NRSC VIC MODEL
Kerala,Idukki,2025-05-10,2025,05,0.0187861723,NRSC VIC MODEL
Kerala,Idukki,2025-05-17,2025,05,6.2368247274,NRSC VIC MODEL
Kerala,Idukki,2025-05-19,2025,05,13.3258580139,NRSC VIC MODEL
Kerala,Idukki,2025-05-29,2025,05,67.518875475,NRSC VIC MODEL
Kerala,Idukki,2025-05-31,2025,05,3.3151864966,NRSC VIC MODEL
Kerala,Idukki,2025-06-01,2025,06,6.2069092772,NRSC VIC MODEL
Kerala,Idukki,2025-06-08,2025,06,0.9846995331,NRSC VIC MODEL
Kerala,Idukki,2025-06-13,2025,06,13.0666208512,NRSC VIC MODEL
Kerala,Idukki,2025-06-15,2025,06,35.905701031,NRSC VIC MODEL
Kerala,Idukki,2025-06-22,2025,06,8.8024580445,NRSC VIC MODEL
Kerala,Idukki,2025-06-24,2025,06,12.5810684072,NRSC VIC MODEL
Kerala,Kannur,2025-01-22,2025,01,0.0,NRSC VIC MODEL
Kerala,Kannur,2025-01-23,2025,01,0.0,NRSC VIC MODEL
Kerala,Kannur,2025-02-01,2025,02,0.0001283003,NRSC VIC MODEL
Kerala,Kannur,2025-02-14,2025,02,0.1240805198,NRSC VIC MODEL
Kerala,Kannur,2025-02-15,2025,02,0.0001044509,NRSC VIC MODEL
Manipur,Noney,2025-04-18,2025,04,0.2952089488,NRSC VIC MODEL
Manipur,Noney,2025-04-23,2025,04,16.6428269066,NRSC VIC MODEL
Manipur,Noney,2025-04-26,2025,04,4.3947507463,NRSC VIC MODEL
Manipur,Noney,2025-04-27,2025,04,3.0670964334,NRSC VIC MODEL
Manipur,Noney,2025-04-28,2025,04,1.133354166,NRSC VIC MODEL
Manipur,Noney,2025-05-03,2025,05,4.8908806689,NRSC VIC MODEL
Manipur,Noney,2025-05-06,2025,05,2.3184332756,NRSC VIC MODEL
Manipur,Noney,2025-05-09,2025,05,0.6397677531,NRSC VIC MODEL
Manipur,Noney,2025-05-19,2025,05,0.1039376235,NRSC VIC MODEL
Manipur,Noney,2025-06-02,2025,06,25.3374500087,NRSC VIC MODEL
Manipur,Noney,2025-06-03,2025,06,0.6250291436,NRSC VIC MODEL
Manipur,Noney,2025-06-10,2025,06,0.0259685639,NRSC VIC MODEL
Manipur,Noney,2025-06-13,2025,06,0.0007102903,NRSC VIC MODEL
Manipur,Pherzawl,2025-01-06,2025,01,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-01-14,2025,01,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-01-16,2025,01,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-01-21,2025,01,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-01-24,2025,01,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-02-01,2025,02,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-02-20,2025,02,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-02-23,2025,02,1.8281043787,NRSC VIC MODEL
Manipur,Pherzawl,2025-02-24,2025,02,0.5719568693,NRSC VIC MODEL
Manipur,Pherzawl,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-03-05,2025,03,2.5506e-05,NRSC VIC MODEL
Manipur,Pherzawl,2025-03-07,2025,03,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-03-11,2025,03,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-03-13,2025,03,1.0944023645,NRSC VIC MODEL
Manipur,Pherzawl,2025-03-20,2025,03,0.0068776274,NRSC VIC MODEL
Manipur,Pherzawl,2025-03-22,2025,03,1.6557670004,NRSC VIC MODEL
Manipur,Pherzawl,2025-03-23,2025,03,0.1195424222,NRSC VIC MODEL
Manipur,Pherzawl,2025-03-27,2025,03,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-04-03,2025,04,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-04-08,2025,04,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-04-15,2025,04,4.5196877051,NRSC VIC MODEL
Manipur,Pherzawl,2025-04-19,2025,04,2.0671579142,NRSC VIC MODEL
Manipur,Pherzawl,2025-04-20,2025,04,3.8002342467,NRSC VIC MODEL
Manipur,Pherzawl,2025-04-24,2025,04,14.5397537287,NRSC VIC MODEL
Manipur,Pherzawl,2025-04-26,2025,04,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-05-02,2025,05,3.1090602219,NRSC VIC MODEL
Manipur,Pherzawl,2025-05-08,2025,05,1.5503317517,NRSC VIC MODEL
Manipur,Pherzawl,2025-05-20,2025,05,3.9331943587,NRSC VIC MODEL
Manipur,Pherzawl,2025-05-28,2025,05,0.2334986724,NRSC VIC MODEL
Manipur,Pherzawl,2025-05-30,2025,05,28.0076570481,NRSC VIC MODEL
Manipur,Pherzawl,2025-06-01,2025,06,52.7085827504,NRSC VIC MODEL
Manipur,Pherzawl,2025-06-03,2025,06,1.7884371749,NRSC VIC MODEL
Manipur,Pherzawl,2025-06-09,2025,06,5.8502222516,NRSC VIC MODEL
Manipur,Pherzawl,2025-06-13,2025,06,0.0,NRSC VIC MODEL
Manipur,Pherzawl,2025-06-14,2025,06,0.0043315875,NRSC VIC MODEL
Manipur,Pherzawl,2025-06-18,2025,06,12.4262896011,NRSC VIC MODEL
Manipur,Pherzawl,2025-06-23,2025,06,36.2089414603,NRSC VIC MODEL
Manipur,Pherzawl,2025-06-30,2025,06,25.7074924102,NRSC VIC MODEL
Manipur,Senapati,2025-01-01,2025,01,0.0535538086,NRSC VIC MODEL
Manipur,Senapati,2025-01-09,2025,01,0.0227902484,NRSC VIC MODEL
Manipur,Senapati,2025-01-12,2025,01,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-01-13,2025,01,0.013512079,NRSC VIC MODEL
Manipur,Senapati,2025-01-17,2025,01,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-01-23,2025,01,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-01-25,2025,01,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-02-06,2025,02,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-02-07,2025,02,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-02-08,2025,02,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-02-10,2025,02,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-02-22,2025,02,0.435271284,NRSC VIC MODEL
Manipur,Senapati,2025-02-25,2025,02,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-02-26,2025,02,0.0766581082,NRSC VIC MODEL
Manipur,Senapati,2025-03-03,2025,03,0.0020718408,NRSC VIC MODEL
Manipur,Senapati,2025-03-10,2025,03,0.0006437489,NRSC VIC MODEL
Manipur,Senapati,2025-03-19,2025,03,0.0036615542,NRSC VIC MODEL
Manipur,Senapati,2025-03-24,2025,03,0.6486067273,NRSC VIC MODEL
Manipur,Senapati,2025-03-25,2025,03,0.0235745618,NRSC VIC MODEL
Manipur,Senapati,2025-03-30,2025,03,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-04-01,2025,04,0.0007588399,NRSC VIC MODEL
Manipur,Senapati,2025-04-04,2025,04,0.0,NRSC VIC MODEL
Manipur,Senapati,2025-04-06,2025,04,0.3185304388,NRSC VIC MODEL
